ppt_index,stimulus_identity,rating,stim_age,age,height,upper_arm_circumference,upper_arm_circumference_sc,age_sc,stim_age_sc,height_sc
1,m(9).jpg,1,30,46,182,33.25,-0.014123438088861868,0.7513425795030882,1.175236933941416,0.27241831763486407
1,m(15).jpg,0,24,46,182,33.25,-0.014123438088861868,0.7513425795030882,-0.3916370375928975,0.27241831763486407
1,m(18).jpg,1,25,46,182,33.25,-0.014123438088861868,0.7513425795030882,-0.1304913756705119,0.27241831763486407
2,m(18).jpg,0,25,38,177,29.75,-0.9255514274788318,0.22251616679465763,-0.1304913756705119,-0.438334552105842
2,m(5).jpg,0,26,38,177,29.75,-0.9255514274788318,0.22251616679465763,0.13065428625187367,-0.438334552105842
2,m(8).jpg,1,22,38,177,29.75,-0.9255514274788318,0.22251616679465763,-0.9139283614376685,-0.438334552105842
2,m(17).jpg,1,33,38,177,29.75,-0.9255514274788318,0.22251616679465763,1.9586739197085725,-0.438334552105842
2,m(7).jpg,0,19,38,177,29.75,-0.9255514274788318,0.22251616679465763,-1.6973653472048253,-0.438334552105842
2,m(15).jpg,1,24,38,177,29.75,-0.9255514274788318,0.22251616679465763,-0.3916370375928975,-0.438334552105842
2,m(3).jpg,1,30,38,177,29.75,-0.9255514274788318,0.22251616679465763,1.175236933941416,-0.438334552105842
2,m(14).jpg,0,32,38,177,29.75,-0.9255514274788318,0.22251616679465763,1.697528257786187,-0.438334552105842
2,m(6).jpg,0,26,38,177,29.75,-0.9255514274788318,0.22251616679465763,0.13065428625187367,-0.438334552105842
2,m(16).jpg,0,23,38,177,29.75,-0.9255514274788318,0.22251616679465763,-0.652782699515283,-0.438334552105842
2,m(13).jpg,1,23,38,177,29.75,-0.9255514274788318,0.22251616679465763,-0.652782699515283,-0.438334552105842
2,m(10).jpg,1,27,38,177,29.75,-0.9255514274788318,0.22251616679465763,0.3917999481742592,-0.438334552105842
2,m(1).jpg,0,20,38,177,29.75,-0.9255514274788318,0.22251616679465763,-1.4362196852824396,-0.438334552105842
2,m(9).jpg,0,30,38,177,29.75,-0.9255514274788318,0.22251616679465763,1.175236933941416,-0.438334552105842
2,m(2).jpg,1,20,38,177,29.75,-0.9255514274788318,0.22251616679465763,-1.4362196852824396,-0.438334552105842
2,m(19).jpg,0,23,38,177,29.75,-0.9255514274788318,0.22251616679465763,-0.652782699515283,-0.438334552105842
2,m(12).jpg,1,26,38,177,29.75,-0.9255514274788318,0.22251616679465763,0.13065428625187367,-0.438334552105842
2,m(4).jpg,0,29,38,177,29.75,-0.9255514274788318,0.22251616679465763,0.9140912720190304,-0.438334552105842
2,m(20).jpg,1,27,38,177,29.75,-0.9255514274788318,0.22251616679465763,0.3917999481742592,-0.438334552105842
3,m(19).jpg,1,23,22,187,30.5,-0.7302454297524097,-0.8351366586222037,-0.652782699515283,0.9831711873755702
3,m(11).jpg,1,25,22,187,30.5,-0.7302454297524097,-0.8351366586222037,-0.1304913756705119,0.9831711873755702
3,m(9).jpg,1,30,22,187,30.5,-0.7302454297524097,-0.8351366586222037,1.175236933941416,0.9831711873755702
3,m(1).jpg,1,20,22,187,30.5,-0.7302454297524097,-0.8351366586222037,-1.4362196852824396,0.9831711873755702
3,m(4).jpg,1,29,22,187,30.5,-0.7302454297524097,-0.8351366586222037,0.9140912720190304,0.9831711873755702
3,m(14).jpg,1,32,22,187,30.5,-0.7302454297524097,-0.8351366586222037,1.697528257786187,0.9831711873755702
3,m(17).jpg,1,33,22,187,30.5,-0.7302454297524097,-0.8351366586222037,1.9586739197085725,0.9831711873755702
3,m(6).jpg,1,26,22,187,30.5,-0.7302454297524097,-0.8351366586222037,0.13065428625187367,0.9831711873755702
3,m(7).jpg,1,19,22,187,30.5,-0.7302454297524097,-0.8351366586222037,-1.6973653472048253,0.9831711873755702
3,m(12).jpg,1,26,22,187,30.5,-0.7302454297524097,-0.8351366586222037,0.13065428625187367,0.9831711873755702
3,m(15).jpg,1,24,22,187,30.5,-0.7302454297524097,-0.8351366586222037,-0.3916370375928975,0.9831711873755702
3,m(8).jpg,1,22,22,187,30.5,-0.7302454297524097,-0.8351366586222037,-0.9139283614376685,0.9831711873755702
3,m(13).jpg,1,23,22,187,30.5,-0.7302454297524097,-0.8351366586222037,-0.652782699515283,0.9831711873755702
3,m(3).jpg,1,30,22,187,30.5,-0.7302454297524097,-0.8351366586222037,1.175236933941416,0.9831711873755702
3,m(20).jpg,1,27,22,187,30.5,-0.7302454297524097,-0.8351366586222037,0.3917999481742592,0.9831711873755702
3,m(5).jpg,1,26,22,187,30.5,-0.7302454297524097,-0.8351366586222037,0.13065428625187367,0.9831711873755702
3,m(16).jpg,1,23,22,187,30.5,-0.7302454297524097,-0.8351366586222037,-0.652782699515283,0.9831711873755702
3,m(18).jpg,1,25,22,187,30.5,-0.7302454297524097,-0.8351366586222037,-0.1304913756705119,0.9831711873755702
3,m(2).jpg,1,20,22,187,30.5,-0.7302454297524097,-0.8351366586222037,-1.4362196852824396,0.9831711873755702
4,m(11).jpg,1,25,24,170,28.25,-1.316163422931676,-0.7029300554450959,-0.1304913756705119,-1.4333885697428306
4,m(4).jpg,1,29,24,170,28.25,-1.316163422931676,-0.7029300554450959,0.9140912720190304,-1.4333885697428306
4,m(12).jpg,1,26,24,170,28.25,-1.316163422931676,-0.7029300554450959,0.13065428625187367,-1.4333885697428306
4,m(3).jpg,1,30,24,170,28.25,-1.316163422931676,-0.7029300554450959,1.175236933941416,-1.4333885697428306
4,m(15).jpg,1,24,24,170,28.25,-1.316163422931676,-0.7029300554450959,-0.3916370375928975,-1.4333885697428306
4,m(6).jpg,1,26,24,170,28.25,-1.316163422931676,-0.7029300554450959,0.13065428625187367,-1.4333885697428306
4,m(13).jpg,1,23,24,170,28.25,-1.316163422931676,-0.7029300554450959,-0.652782699515283,-1.4333885697428306
4,m(14).jpg,1,32,24,170,28.25,-1.316163422931676,-0.7029300554450959,1.697528257786187,-1.4333885697428306
4,m(16).jpg,1,23,24,170,28.25,-1.316163422931676,-0.7029300554450959,-0.652782699515283,-1.4333885697428306
4,m(5).jpg,1,26,24,170,28.25,-1.316163422931676,-0.7029300554450959,0.13065428625187367,-1.4333885697428306
4,m(17).jpg,1,33,24,170,28.25,-1.316163422931676,-0.7029300554450959,1.9586739197085725,-1.4333885697428306
4,m(18).jpg,1,25,24,170,28.25,-1.316163422931676,-0.7029300554450959,-0.1304913756705119,-1.4333885697428306
4,m(20).jpg,1,27,24,170,28.25,-1.316163422931676,-0.7029300554450959,0.3917999481742592,-1.4333885697428306
4,m(7).jpg,1,19,24,170,28.25,-1.316163422931676,-0.7029300554450959,-1.6973653472048253,-1.4333885697428306
4,m(9).jpg,1,30,24,170,28.25,-1.316163422931676,-0.7029300554450959,1.175236933941416,-1.4333885697428306
4,m(10).jpg,1,27,24,170,28.25,-1.316163422931676,-0.7029300554450959,0.3917999481742592,-1.4333885697428306
4,m(8).jpg,1,22,24,170,28.25,-1.316163422931676,-0.7029300554450959,-0.9139283614376685,-1.4333885697428306
4,m(19).jpg,1,23,24,170,28.25,-1.316163422931676,-0.7029300554450959,-0.652782699515283,-1.4333885697428306
4,m(2).jpg,1,20,24,170,28.25,-1.316163422931676,-0.7029300554450959,-1.4362196852824396,-1.4333885697428306
5,m(1).jpg,1,20,21,183,29.25,-1.0557554259631132,-0.9012399602107575,-1.4362196852824396,0.4145688915830053
5,m(4).jpg,1,29,21,183,29.25,-1.0557554259631132,-0.9012399602107575,0.9140912720190304,0.4145688915830053
5,m(19).jpg,1,23,21,183,29.25,-1.0557554259631132,-0.9012399602107575,-0.652782699515283,0.4145688915830053
5,m(6).jpg,1,26,21,183,29.25,-1.0557554259631132,-0.9012399602107575,0.13065428625187367,0.4145688915830053
5,m(3).jpg,1,30,21,183,29.25,-1.0557554259631132,-0.9012399602107575,1.175236933941416,0.4145688915830053
5,m(9).jpg,1,30,21,183,29.25,-1.0557554259631132,-0.9012399602107575,1.175236933941416,0.4145688915830053
5,m(18).jpg,1,25,21,183,29.25,-1.0557554259631132,-0.9012399602107575,-0.1304913756705119,0.4145688915830053
5,m(2).jpg,1,20,21,183,29.25,-1.0557554259631132,-0.9012399602107575,-1.4362196852824396,0.4145688915830053
5,m(12).jpg,1,26,21,183,29.25,-1.0557554259631132,-0.9012399602107575,0.13065428625187367,0.4145688915830053
5,m(5).jpg,1,26,21,183,29.25,-1.0557554259631132,-0.9012399602107575,0.13065428625187367,0.4145688915830053
5,m(7).jpg,1,19,21,183,29.25,-1.0557554259631132,-0.9012399602107575,-1.6973653472048253,0.4145688915830053
5,m(10).jpg,1,27,21,183,29.25,-1.0557554259631132,-0.9012399602107575,0.3917999481742592,0.4145688915830053
5,m(16).jpg,1,23,21,183,29.25,-1.0557554259631132,-0.9012399602107575,-0.652782699515283,0.4145688915830053
5,m(13).jpg,1,23,21,183,29.25,-1.0557554259631132,-0.9012399602107575,-0.652782699515283,0.4145688915830053
5,m(20).jpg,1,27,21,183,29.25,-1.0557554259631132,-0.9012399602107575,0.3917999481742592,0.4145688915830053
5,m(8).jpg,1,22,21,183,29.25,-1.0557554259631132,-0.9012399602107575,-0.9139283614376685,0.4145688915830053
5,m(17).jpg,1,33,21,183,29.25,-1.0557554259631132,-0.9012399602107575,1.9586739197085725,0.4145688915830053
5,m(11).jpg,1,25,21,183,29.25,-1.0557554259631132,-0.9012399602107575,-0.1304913756705119,0.4145688915830053
5,m(14).jpg,1,32,21,183,29.25,-1.0557554259631132,-0.9012399602107575,1.697528257786187,0.4145688915830053
6,m(15).jpg,1,24,54,182,44.75,2.980568527049611,1.280168992211519,-0.3916370375928975,0.27241831763486407
6,m(18).jpg,1,25,54,182,44.75,2.980568527049611,1.280168992211519,-0.1304913756705119,0.27241831763486407
6,m(3).jpg,1,30,54,182,44.75,2.980568527049611,1.280168992211519,1.175236933941416,0.27241831763486407
6,m(19).jpg,1,23,54,182,44.75,2.980568527049611,1.280168992211519,-0.652782699515283,0.27241831763486407
6,m(16).jpg,1,23,54,182,44.75,2.980568527049611,1.280168992211519,-0.652782699515283,0.27241831763486407
6,m(20).jpg,1,27,54,182,44.75,2.980568527049611,1.280168992211519,0.3917999481742592,0.27241831763486407
6,m(1).jpg,1,20,54,182,44.75,2.980568527049611,1.280168992211519,-1.4362196852824396,0.27241831763486407
6,m(8).jpg,1,22,54,182,44.75,2.980568527049611,1.280168992211519,-0.9139283614376685,0.27241831763486407
6,m(9).jpg,1,30,54,182,44.75,2.980568527049611,1.280168992211519,1.175236933941416,0.27241831763486407
6,m(2).jpg,1,20,54,182,44.75,2.980568527049611,1.280168992211519,-1.4362196852824396,0.27241831763486407
6,m(17).jpg,1,33,54,182,44.75,2.980568527049611,1.280168992211519,1.9586739197085725,0.27241831763486407
6,m(5).jpg,1,26,54,182,44.75,2.980568527049611,1.280168992211519,0.13065428625187367,0.27241831763486407
6,m(11).jpg,1,25,54,182,44.75,2.980568527049611,1.280168992211519,-0.1304913756705119,0.27241831763486407
6,m(10).jpg,1,27,54,182,44.75,2.980568527049611,1.280168992211519,0.3917999481742592,0.27241831763486407
6,m(7).jpg,1,19,54,182,44.75,2.980568527049611,1.280168992211519,-1.6973653472048253,0.27241831763486407
6,m(4).jpg,1,29,54,182,44.75,2.980568527049611,1.280168992211519,0.9140912720190304,0.27241831763486407
6,m(12).jpg,1,26,54,182,44.75,2.980568527049611,1.280168992211519,0.13065428625187367,0.27241831763486407
6,m(13).jpg,1,23,54,182,44.75,2.980568527049611,1.280168992211519,-0.652782699515283,0.27241831763486407
6,m(6).jpg,1,26,54,182,44.75,2.980568527049611,1.280168992211519,0.13065428625187367,0.27241831763486407
7,m(3).jpg,1,30,33,178,43.5,2.6550585308389074,-0.10800034114811151,1.175236933941416,-0.29618397815770076
7,m(2).jpg,1,20,33,178,43.5,2.6550585308389074,-0.10800034114811151,-1.4362196852824396,-0.29618397815770076
7,m(5).jpg,1,26,33,178,43.5,2.6550585308389074,-0.10800034114811151,0.13065428625187367,-0.29618397815770076
7,m(19).jpg,1,23,33,178,43.5,2.6550585308389074,-0.10800034114811151,-0.652782699515283,-0.29618397815770076
7,m(14).jpg,1,32,33,178,43.5,2.6550585308389074,-0.10800034114811151,1.697528257786187,-0.29618397815770076
7,m(12).jpg,1,26,33,178,43.5,2.6550585308389074,-0.10800034114811151,0.13065428625187367,-0.29618397815770076
7,m(18).jpg,1,25,33,178,43.5,2.6550585308389074,-0.10800034114811151,-0.1304913756705119,-0.29618397815770076
7,m(10).jpg,0,27,33,178,43.5,2.6550585308389074,-0.10800034114811151,0.3917999481742592,-0.29618397815770076
7,m(15).jpg,1,24,33,178,43.5,2.6550585308389074,-0.10800034114811151,-0.3916370375928975,-0.29618397815770076
7,m(1).jpg,1,20,33,178,43.5,2.6550585308389074,-0.10800034114811151,-1.4362196852824396,-0.29618397815770076
7,m(16).jpg,1,23,33,178,43.5,2.6550585308389074,-0.10800034114811151,-0.652782699515283,-0.29618397815770076
7,m(9).jpg,1,30,33,178,43.5,2.6550585308389074,-0.10800034114811151,1.175236933941416,-0.29618397815770076
7,m(6).jpg,1,26,33,178,43.5,2.6550585308389074,-0.10800034114811151,0.13065428625187367,-0.29618397815770076
7,m(8).jpg,1,22,33,178,43.5,2.6550585308389074,-0.10800034114811151,-0.9139283614376685,-0.29618397815770076
7,m(20).jpg,1,27,33,178,43.5,2.6550585308389074,-0.10800034114811151,0.3917999481742592,-0.29618397815770076
7,m(4).jpg,1,29,33,178,43.5,2.6550585308389074,-0.10800034114811151,0.9140912720190304,-0.29618397815770076
7,m(7).jpg,1,19,33,178,43.5,2.6550585308389074,-0.10800034114811151,-1.6973653472048253,-0.29618397815770076
7,m(11).jpg,1,25,33,178,43.5,2.6550585308389074,-0.10800034114811151,-0.1304913756705119,-0.29618397815770076
7,m(13).jpg,1,23,33,178,43.5,2.6550585308389074,-0.10800034114811151,-0.652782699515283,-0.29618397815770076
8,m(10).jpg,1,27,23,177,33,-0.07922543733100258,-0.7690333570336498,0.3917999481742592,-0.438334552105842
8,m(2).jpg,1,20,23,177,33,-0.07922543733100258,-0.7690333570336498,-1.4362196852824396,-0.438334552105842
8,m(7).jpg,1,19,23,177,33,-0.07922543733100258,-0.7690333570336498,-1.6973653472048253,-0.438334552105842
8,m(17).jpg,1,33,23,177,33,-0.07922543733100258,-0.7690333570336498,1.9586739197085725,-0.438334552105842
8,m(8).jpg,0,22,23,177,33,-0.07922543733100258,-0.7690333570336498,-0.9139283614376685,-0.438334552105842
8,m(18).jpg,1,25,23,177,33,-0.07922543733100258,-0.7690333570336498,-0.1304913756705119,-0.438334552105842
8,m(15).jpg,1,24,23,177,33,-0.07922543733100258,-0.7690333570336498,-0.3916370375928975,-0.438334552105842
8,m(11).jpg,0,25,23,177,33,-0.07922543733100258,-0.7690333570336498,-0.1304913756705119,-0.438334552105842
8,m(3).jpg,1,30,23,177,33,-0.07922543733100258,-0.7690333570336498,1.175236933941416,-0.438334552105842
8,m(9).jpg,0,30,23,177,33,-0.07922543733100258,-0.7690333570336498,1.175236933941416,-0.438334552105842
8,m(13).jpg,1,23,23,177,33,-0.07922543733100258,-0.7690333570336498,-0.652782699515283,-0.438334552105842
8,m(1).jpg,1,20,23,177,33,-0.07922543733100258,-0.7690333570336498,-1.4362196852824396,-0.438334552105842
8,m(19).jpg,1,23,23,177,33,-0.07922543733100258,-0.7690333570336498,-0.652782699515283,-0.438334552105842
8,m(5).jpg,1,26,23,177,33,-0.07922543733100258,-0.7690333570336498,0.13065428625187367,-0.438334552105842
8,m(20).jpg,1,27,23,177,33,-0.07922543733100258,-0.7690333570336498,0.3917999481742592,-0.438334552105842
8,m(14).jpg,1,32,23,177,33,-0.07922543733100258,-0.7690333570336498,1.697528257786187,-0.438334552105842
8,m(4).jpg,1,29,23,177,33,-0.07922543733100258,-0.7690333570336498,0.9140912720190304,-0.438334552105842
8,m(6).jpg,1,26,23,177,33,-0.07922543733100258,-0.7690333570336498,0.13065428625187367,-0.438334552105842
8,m(16).jpg,1,23,23,177,33,-0.07922543733100258,-0.7690333570336498,-0.652782699515283,-0.438334552105842
9,m(14).jpg,1,32,41,189,35.5,0.5717945550904046,0.4208260715603191,1.697528257786187,1.2674723352718527
9,m(1).jpg,1,20,41,189,35.5,0.5717945550904046,0.4208260715603191,-1.4362196852824396,1.2674723352718527
9,m(11).jpg,1,25,41,189,35.5,0.5717945550904046,0.4208260715603191,-0.1304913756705119,1.2674723352718527
9,m(13).jpg,1,23,41,189,35.5,0.5717945550904046,0.4208260715603191,-0.652782699515283,1.2674723352718527
9,m(20).jpg,1,27,41,189,35.5,0.5717945550904046,0.4208260715603191,0.3917999481742592,1.2674723352718527
9,m(18).jpg,1,25,41,189,35.5,0.5717945550904046,0.4208260715603191,-0.1304913756705119,1.2674723352718527
9,m(2).jpg,1,20,41,189,35.5,0.5717945550904046,0.4208260715603191,-1.4362196852824396,1.2674723352718527
9,m(6).jpg,1,26,41,189,35.5,0.5717945550904046,0.4208260715603191,0.13065428625187367,1.2674723352718527
9,m(16).jpg,1,23,41,189,35.5,0.5717945550904046,0.4208260715603191,-0.652782699515283,1.2674723352718527
9,m(8).jpg,1,22,41,189,35.5,0.5717945550904046,0.4208260715603191,-0.9139283614376685,1.2674723352718527
9,m(3).jpg,1,30,41,189,35.5,0.5717945550904046,0.4208260715603191,1.175236933941416,1.2674723352718527
9,m(10).jpg,1,27,41,189,35.5,0.5717945550904046,0.4208260715603191,0.3917999481742592,1.2674723352718527
9,m(17).jpg,1,33,41,189,35.5,0.5717945550904046,0.4208260715603191,1.9586739197085725,1.2674723352718527
9,m(12).jpg,1,26,41,189,35.5,0.5717945550904046,0.4208260715603191,0.13065428625187367,1.2674723352718527
9,m(15).jpg,1,24,41,189,35.5,0.5717945550904046,0.4208260715603191,-0.3916370375928975,1.2674723352718527
9,m(5).jpg,1,26,41,189,35.5,0.5717945550904046,0.4208260715603191,0.13065428625187367,1.2674723352718527
9,m(9).jpg,1,30,41,189,35.5,0.5717945550904046,0.4208260715603191,1.175236933941416,1.2674723352718527
9,m(19).jpg,1,23,41,189,35.5,0.5717945550904046,0.4208260715603191,-0.652782699515283,1.2674723352718527
9,m(7).jpg,1,19,41,189,35.5,0.5717945550904046,0.4208260715603191,-1.6973653472048253,1.2674723352718527
10,m(9).jpg,1,30,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,1.175236933941416,0.3434936046089347
10,m(18).jpg,1,25,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,-0.1304913756705119,0.3434936046089347
10,m(15).jpg,1,24,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,-0.3916370375928975,0.3434936046089347
10,m(12).jpg,1,26,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,0.13065428625187367,0.3434936046089347
10,m(11).jpg,1,25,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,-0.1304913756705119,0.3434936046089347
10,m(6).jpg,1,26,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,0.13065428625187367,0.3434936046089347
10,m(4).jpg,1,29,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,0.9140912720190304,0.3434936046089347
10,m(1).jpg,1,20,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,-1.4362196852824396,0.3434936046089347
10,m(19).jpg,1,23,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,-0.652782699515283,0.3434936046089347
10,m(13).jpg,1,23,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,-0.652782699515283,0.3434936046089347
10,m(16).jpg,1,23,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,-0.652782699515283,0.3434936046089347
10,m(5).jpg,1,26,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,0.13065428625187367,0.3434936046089347
10,m(7).jpg,1,19,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,-1.6973653472048253,0.3434936046089347
10,m(14).jpg,1,32,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,1.697528257786187,0.3434936046089347
10,m(17).jpg,1,33,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,1.9586739197085725,0.3434936046089347
10,m(20).jpg,1,27,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,0.3917999481742592,0.3434936046089347
10,m(3).jpg,1,30,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,1.175236933941416,0.3434936046089347
10,m(10).jpg,1,27,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,0.3917999481742592,0.3434936046089347
10,m(2).jpg,1,20,24,182.5,31.75,-0.40473543354170616,-0.7029300554450959,-1.4362196852824396,0.3434936046089347
11,m(9).jpg,1,30,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,1.175236933941416,-0.6515604130280538
11,m(17).jpg,0,33,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,1.9586739197085725,-0.6515604130280538
11,m(6).jpg,1,26,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,0.13065428625187367,-0.6515604130280538
11,m(19).jpg,1,23,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,-0.652782699515283,-0.6515604130280538
11,m(14).jpg,1,32,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,1.697528257786187,-0.6515604130280538
11,m(10).jpg,1,27,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,0.3917999481742592,-0.6515604130280538
11,m(5).jpg,1,26,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,0.13065428625187367,-0.6515604130280538
11,m(7).jpg,1,19,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,-1.6973653472048253,-0.6515604130280538
11,m(18).jpg,1,25,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,-0.1304913756705119,-0.6515604130280538
11,m(3).jpg,1,30,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,1.175236933941416,-0.6515604130280538
11,m(2).jpg,1,20,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,-1.4362196852824396,-0.6515604130280538
11,m(16).jpg,1,23,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,-0.652782699515283,-0.6515604130280538
11,m(1).jpg,0,20,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,-1.4362196852824396,-0.6515604130280538
11,m(20).jpg,1,27,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,0.3917999481742592,-0.6515604130280538
11,m(15).jpg,1,24,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,-0.3916370375928975,-0.6515604130280538
11,m(11).jpg,1,25,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,-0.1304913756705119,-0.6515604130280538
11,m(13).jpg,1,23,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,-0.652782699515283,-0.6515604130280538
11,m(12).jpg,1,26,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,0.13065428625187367,-0.6515604130280538
11,m(4).jpg,1,29,29,175.5,37.75,1.1577125482696708,-0.3724135475023268,0.9140912720190304,-0.6515604130280538
12,m(3).jpg,0,30,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,1.175236933941416,-0.9358615609243363
12,m(5).jpg,0,26,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,0.13065428625187367,-0.9358615609243363
12,m(20).jpg,0,27,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,0.3917999481742592,-0.9358615609243363
12,m(2).jpg,1,20,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,-1.4362196852824396,-0.9358615609243363
12,m(11).jpg,1,25,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,-0.1304913756705119,-0.9358615609243363
12,m(16).jpg,1,23,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,-0.652782699515283,-0.9358615609243363
12,m(7).jpg,1,19,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,-1.6973653472048253,-0.9358615609243363
12,m(12).jpg,1,26,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,0.13065428625187367,-0.9358615609243363
12,m(14).jpg,1,32,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,1.697528257786187,-0.9358615609243363
12,m(4).jpg,1,29,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,0.9140912720190304,-0.9358615609243363
12,m(8).jpg,1,22,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,-0.9139283614376685,-0.9358615609243363
12,m(6).jpg,1,26,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,0.13065428625187367,-0.9358615609243363
12,m(10).jpg,1,27,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,0.3917999481742592,-0.9358615609243363
12,m(9).jpg,1,30,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,1.175236933941416,-0.9358615609243363
12,m(18).jpg,1,25,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,-0.1304913756705119,-0.9358615609243363
12,m(15).jpg,1,24,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,-0.3916370375928975,-0.9358615609243363
12,m(1).jpg,1,20,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,-1.4362196852824396,-0.9358615609243363
12,m(19).jpg,1,23,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,-0.652782699515283,-0.9358615609243363
12,m(17).jpg,0,33,47,173.5,30.25,-0.7953474289945504,0.8174458810916421,1.9586739197085725,-0.9358615609243363
13,m(8).jpg,1,22,30,185,34.5,0.3113865581218417,-0.306310245913773,-0.9139283614376685,0.6988700394792877
13,m(20).jpg,1,27,30,185,34.5,0.3113865581218417,-0.306310245913773,0.3917999481742592,0.6988700394792877
13,m(10).jpg,1,27,30,185,34.5,0.3113865581218417,-0.306310245913773,0.3917999481742592,0.6988700394792877
13,m(9).jpg,1,30,30,185,34.5,0.3113865581218417,-0.306310245913773,1.175236933941416,0.6988700394792877
13,m(7).jpg,1,19,30,185,34.5,0.3113865581218417,-0.306310245913773,-1.6973653472048253,0.6988700394792877
13,m(2).jpg,1,20,30,185,34.5,0.3113865581218417,-0.306310245913773,-1.4362196852824396,0.6988700394792877
13,m(16).jpg,1,23,30,185,34.5,0.3113865581218417,-0.306310245913773,-0.652782699515283,0.6988700394792877
13,m(19).jpg,1,23,30,185,34.5,0.3113865581218417,-0.306310245913773,-0.652782699515283,0.6988700394792877
13,m(1).jpg,1,20,30,185,34.5,0.3113865581218417,-0.306310245913773,-1.4362196852824396,0.6988700394792877
13,m(17).jpg,1,33,30,185,34.5,0.3113865581218417,-0.306310245913773,1.9586739197085725,0.6988700394792877
13,m(14).jpg,1,32,30,185,34.5,0.3113865581218417,-0.306310245913773,1.697528257786187,0.6988700394792877
13,m(3).jpg,1,30,30,185,34.5,0.3113865581218417,-0.306310245913773,1.175236933941416,0.6988700394792877
13,m(12).jpg,1,26,30,185,34.5,0.3113865581218417,-0.306310245913773,0.13065428625187367,0.6988700394792877
13,m(6).jpg,1,26,30,185,34.5,0.3113865581218417,-0.306310245913773,0.13065428625187367,0.6988700394792877
13,m(13).jpg,1,23,30,185,34.5,0.3113865581218417,-0.306310245913773,-0.652782699515283,0.6988700394792877
13,m(4).jpg,1,29,30,185,34.5,0.3113865581218417,-0.306310245913773,0.9140912720190304,0.6988700394792877
13,m(11).jpg,1,25,30,185,34.5,0.3113865581218417,-0.306310245913773,-0.1304913756705119,0.6988700394792877
13,m(15).jpg,1,24,30,185,34.5,0.3113865581218417,-0.306310245913773,-0.3916370375928975,0.6988700394792877
13,m(18).jpg,1,25,30,185,34.5,0.3113865581218417,-0.306310245913773,-0.1304913756705119,0.6988700394792877
14,m(7).jpg,1,19,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,-1.6973653472048253,1.6228487701422056
14,m(5).jpg,1,26,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,0.13065428625187367,1.6228487701422056
