ppt_index,height,upper_arm_circumference,age,stimulus_name,rating,stimulus_identity,stimulus_age,transform_type,height_sc,upper_arm_circumference_sc,age_sc,stimulus_age_sc,IPIP,grip_strength,IPIP_sc,grip_strength_sc
2,170,34,18,(10)_OM.jpg.jpg,0,10,20,old,-0.87070556,0.486468112,-1.279040189,-1.159321323,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(11)_YM.jpg.jpg,0,11,25,young,-0.87070556,0.486468112,-1.279040189,-0.731000637,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(14)_OM.jpg.jpg,1,14,34,old,-0.87070556,0.486468112,-1.279040189,0.039976597,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(13)_YM.jpg.jpg,1,13,30,young,-0.87070556,0.486468112,-1.279040189,-0.302679951,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(9)_OM.jpg.jpg,1,9,46,old,-0.87070556,0.486468112,-1.279040189,1.067946243,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(13)_OM.jpg.jpg,0,13,30,old,-0.87070556,0.486468112,-1.279040189,-0.302679951,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(19)_OM.jpg.jpg,0,19,21,old,-0.87070556,0.486468112,-1.279040189,-1.073657186,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(4)_YM.jpg.jpg,0,4,21,young,-0.87070556,0.486468112,-1.279040189,-1.073657186,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(25)_OM.jpg.jpg,0,25,20,old,-0.87070556,0.486468112,-1.279040189,-1.159321323,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(2)_OM.jpg.jpg,1,2,33,old,-0.87070556,0.486468112,-1.279040189,-0.04568754,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(26)_YM.jpg.jpg,1,26,29,young,-0.87070556,0.486468112,-1.279040189,-0.388344088,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(17)_OM.jpg.jpg,1,17,22,old,-0.87070556,0.486468112,-1.279040189,-0.987993048,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(5)_YM.jpg.jpg,1,5,52,young,-0.87070556,0.486468112,-1.279040189,1.581931066,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(1)_OM.jpg.jpg,1,1,22,old,-0.87070556,0.486468112,-1.279040189,-0.987993048,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(24)_OM.jpg.jpg,1,24,40,old,-0.87070556,0.486468112,-1.279040189,0.55396142,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(20)_OM.jpg.jpg,1,20,21,old,-0.87070556,0.486468112,-1.279040189,-1.073657186,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(4)_OM.jpg.jpg,0,4,21,old,-0.87070556,0.486468112,-1.279040189,-1.073657186,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(28)_OM.jpg.jpg,1,28,44,old,-0.87070556,0.486468112,-1.279040189,0.896617969,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(30)_OM.jpg.jpg,1,30,62,old,-0.87070556,0.486468112,-1.279040189,2.438572437,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(27)_OM.jpg.jpg,1,27,40,old,-0.87070556,0.486468112,-1.279040189,0.55396142,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(2)_YM.jpg.jpg,1,2,33,young,-0.87070556,0.486468112,-1.279040189,-0.04568754,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(8)_YM.jpg.jpg,0,8,55,young,-0.87070556,0.486468112,-1.279040189,1.838923477,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(27)_YM.jpg.jpg,0,27,40,young,-0.87070556,0.486468112,-1.279040189,0.55396142,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(22)_OM.jpg.jpg,0,22,23,old,-0.87070556,0.486468112,-1.279040189,-0.902328911,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(18)_OM.jpg.jpg,1,18,24,old,-0.87070556,0.486468112,-1.279040189,-0.816664774,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(7)_OM.jpg.jpg,0,7,50,old,-0.87070556,0.486468112,-1.279040189,1.410602792,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(12)_YM.jpg.jpg,1,12,37,young,-0.87070556,0.486468112,-1.279040189,0.296969009,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(5)_OM.jpg.jpg,1,5,52,old,-0.87070556,0.486468112,-1.279040189,1.581931066,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(25)_YM.jpg.jpg,0,25,20,young,-0.87070556,0.486468112,-1.279040189,-1.159321323,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(8)_OM.jpg.jpg,1,8,55,old,-0.87070556,0.486468112,-1.279040189,1.838923477,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(15)_YM.jpg.jpg,1,15,37,young,-0.87070556,0.486468112,-1.279040189,0.296969009,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(21)_OM.jpg.jpg,1,21,39,old,-0.87070556,0.486468112,-1.279040189,0.468297283,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(9)_YM.jpg.jpg,1,9,46,young,-0.87070556,0.486468112,-1.279040189,1.067946243,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(11)_OM.jpg.jpg,1,11,25,old,-0.87070556,0.486468112,-1.279040189,-0.731000637,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(16)_YM.jpg.jpg,1,16,45,young,-0.87070556,0.486468112,-1.279040189,0.982282106,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(32)_YM.jpg.jpg,1,32,37,young,-0.87070556,0.486468112,-1.279040189,0.296969009,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(32)_OM.jpg.jpg,1,32,37,old,-0.87070556,0.486468112,-1.279040189,0.296969009,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(29)_OM.jpg.jpg,1,29,22,old,-0.87070556,0.486468112,-1.279040189,-0.987993048,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(26)_OM.jpg.jpg,0,26,29,old,-0.87070556,0.486468112,-1.279040189,-0.388344088,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(7)_YM.jpg.jpg,1,7,50,young,-0.87070556,0.486468112,-1.279040189,1.410602792,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(3)_OM.jpg.jpg,1,3,23,old,-0.87070556,0.486468112,-1.279040189,-0.902328911,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(3)_YM.jpg.jpg,1,3,23,young,-0.87070556,0.486468112,-1.279040189,-0.902328911,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(22)_YM.jpg.jpg,1,22,23,young,-0.87070556,0.486468112,-1.279040189,-0.902328911,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(10)_YM.jpg.jpg,1,10,20,young,-0.87070556,0.486468112,-1.279040189,-1.159321323,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(21)_YM.jpg.jpg,1,21,39,young,-0.87070556,0.486468112,-1.279040189,0.468297283,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(16)_OM.jpg.jpg,1,16,45,old,-0.87070556,0.486468112,-1.279040189,0.982282106,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(28)_YM.jpg.jpg,0,28,44,young,-0.87070556,0.486468112,-1.279040189,0.896617969,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(23)_OM.jpg.jpg,1,23,32,old,-0.87070556,0.486468112,-1.279040189,-0.131351677,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(12)_OM.jpg.jpg,1,12,37,old,-0.87070556,0.486468112,-1.279040189,0.296969009,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(20)_YM.jpg.jpg,1,20,21,young,-0.87070556,0.486468112,-1.279040189,-1.073657186,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(24)_YM.jpg.jpg,1,24,40,young,-0.87070556,0.486468112,-1.279040189,0.55396142,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(29)_YM.jpg.jpg,1,29,22,young,-0.87070556,0.486468112,-1.279040189,-0.987993048,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(15)_OM.jpg.jpg,1,15,37,old,-0.87070556,0.486468112,-1.279040189,0.296969009,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(23)_YM.jpg.jpg,0,23,32,young,-0.87070556,0.486468112,-1.279040189,-0.131351677,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(1)_YM.jpg.jpg,1,1,22,young,-0.87070556,0.486468112,-1.279040189,-0.987993048,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(14)_YM.jpg.jpg,1,14,34,young,-0.87070556,0.486468112,-1.279040189,0.039976597,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(18)_YM.jpg.jpg,0,18,24,young,-0.87070556,0.486468112,-1.279040189,-0.816664774,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(17)_YM.jpg.jpg,1,17,22,young,-0.87070556,0.486468112,-1.279040189,-0.987993048,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(19)_YM.jpg.jpg,1,19,21,young,-0.87070556,0.486468112,-1.279040189,-1.073657186,4,51.66666667,0.014705446,0.794713199
2,170,34,18,(30)_YM.jpg.jpg,1,30,62,young,-0.87070556,0.486468112,-1.279040189,2.438572437,4,51.66666667,0.014705446,0.794713199
3,174,25,19,(13)_OM.jpg.jpg,0,13,30,old,-0.317458457,-2.147986707,-1.222315166,-0.302679951,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(24)_OM.jpg.jpg,1,24,40,old,-0.317458457,-2.147986707,-1.222315166,0.55396142,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(8)_YM.jpg.jpg,0,8,55,young,-0.317458457,-2.147986707,-1.222315166,1.838923477,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(23)_OM.jpg.jpg,1,23,32,old,-0.317458457,-2.147986707,-1.222315166,-0.131351677,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(30)_YM.jpg.jpg,1,30,62,young,-0.317458457,-2.147986707,-1.222315166,2.438572437,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(2)_YM.jpg.jpg,1,2,33,young,-0.317458457,-2.147986707,-1.222315166,-0.04568754,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(10)_YM.jpg.jpg,1,10,20,young,-0.317458457,-2.147986707,-1.222315166,-1.159321323,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(3)_OM.jpg.jpg,1,3,23,old,-0.317458457,-2.147986707,-1.222315166,-0.902328911,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(15)_OM.jpg.jpg,0,15,37,old,-0.317458457,-2.147986707,-1.222315166,0.296969009,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(13)_YM.jpg.jpg,1,13,30,young,-0.317458457,-2.147986707,-1.222315166,-0.302679951,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(5)_OM.jpg.jpg,1,5,52,old,-0.317458457,-2.147986707,-1.222315166,1.581931066,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(32)_YM.jpg.jpg,1,32,37,young,-0.317458457,-2.147986707,-1.222315166,0.296969009,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(7)_OM.jpg.jpg,0,7,50,old,-0.317458457,-2.147986707,-1.222315166,1.410602792,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(12)_YM.jpg.jpg,0,12,37,young,-0.317458457,-2.147986707,-1.222315166,0.296969009,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(21)_OM.jpg.jpg,0,21,39,old,-0.317458457,-2.147986707,-1.222315166,0.468297283,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(17)_OM.jpg.jpg,0,17,22,old,-0.317458457,-2.147986707,-1.222315166,-0.987993048,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(20)_YM.jpg.jpg,1,20,21,young,-0.317458457,-2.147986707,-1.222315166,-1.073657186,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(4)_OM.jpg.jpg,1,4,21,old,-0.317458457,-2.147986707,-1.222315166,-1.073657186,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(23)_YM.jpg.jpg,1,23,32,young,-0.317458457,-2.147986707,-1.222315166,-0.131351677,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(28)_YM.jpg.jpg,1,28,44,young,-0.317458457,-2.147986707,-1.222315166,0.896617969,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(2)_OM.jpg.jpg,0,2,33,old,-0.317458457,-2.147986707,-1.222315166,-0.04568754,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(29)_OM.jpg.jpg,0,29,22,old,-0.317458457,-2.147986707,-1.222315166,-0.987993048,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(16)_OM.jpg.jpg,0,16,45,old,-0.317458457,-2.147986707,-1.222315166,0.982282106,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(27)_OM.jpg.jpg,1,27,40,old,-0.317458457,-2.147986707,-1.222315166,0.55396142,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(19)_OM.jpg.jpg,0,19,21,old,-0.317458457,-2.147986707,-1.222315166,-1.073657186,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(7)_YM.jpg.jpg,0,7,50,young,-0.317458457,-2.147986707,-1.222315166,1.410602792,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(26)_YM.jpg.jpg,0,26,29,young,-0.317458457,-2.147986707,-1.222315166,-0.388344088,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(15)_YM.jpg.jpg,1,15,37,young,-0.317458457,-2.147986707,-1.222315166,0.296969009,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(12)_OM.jpg.jpg,0,12,37,old,-0.317458457,-2.147986707,-1.222315166,0.296969009,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(30)_OM.jpg.jpg,1,30,62,old,-0.317458457,-2.147986707,-1.222315166,2.438572437,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(11)_OM.jpg.jpg,0,11,25,old,-0.317458457,-2.147986707,-1.222315166,-0.731000637,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(28)_OM.jpg.jpg,0,28,44,old,-0.317458457,-2.147986707,-1.222315166,0.896617969,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(21)_YM.jpg.jpg,1,21,39,young,-0.317458457,-2.147986707,-1.222315166,0.468297283,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(22)_OM.jpg.jpg,1,22,23,old,-0.317458457,-2.147986707,-1.222315166,-0.902328911,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(8)_OM.jpg.jpg,1,8,55,old,-0.317458457,-2.147986707,-1.222315166,1.838923477,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(11)_YM.jpg.jpg,0,11,25,young,-0.317458457,-2.147986707,-1.222315166,-0.731000637,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(27)_YM.jpg.jpg,1,27,40,young,-0.317458457,-2.147986707,-1.222315166,0.55396142,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(22)_YM.jpg.jpg,0,22,23,young,-0.317458457,-2.147986707,-1.222315166,-0.902328911,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(17)_YM.jpg.jpg,0,17,22,young,-0.317458457,-2.147986707,-1.222315166,-0.987993048,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(5)_YM.jpg.jpg,1,5,52,young,-0.317458457,-2.147986707,-1.222315166,1.581931066,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(26)_OM.jpg.jpg,1,26,29,old,-0.317458457,-2.147986707,-1.222315166,-0.388344088,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(10)_OM.jpg.jpg,0,10,20,old,-0.317458457,-2.147986707,-1.222315166,-1.159321323,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(1)_YM.jpg.jpg,0,1,22,young,-0.317458457,-2.147986707,-1.222315166,-0.987993048,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(25)_OM.jpg.jpg,1,25,20,old,-0.317458457,-2.147986707,-1.222315166,-1.159321323,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(18)_OM.jpg.jpg,0,18,24,old,-0.317458457,-2.147986707,-1.222315166,-0.816664774,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(3)_YM.jpg.jpg,0,3,23,young,-0.317458457,-2.147986707,-1.222315166,-0.902328911,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(4)_YM.jpg.jpg,1,4,21,young,-0.317458457,-2.147986707,-1.222315166,-1.073657186,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(19)_YM.jpg.jpg,1,19,21,young,-0.317458457,-2.147986707,-1.222315166,-1.073657186,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(20)_OM.jpg.jpg,0,20,21,old,-0.317458457,-2.147986707,-1.222315166,-1.073657186,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(9)_YM.jpg.jpg,0,9,46,young,-0.317458457,-2.147986707,-1.222315166,1.067946243,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(29)_YM.jpg.jpg,1,29,22,young,-0.317458457,-2.147986707,-1.222315166,-0.987993048,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(9)_OM.jpg.jpg,0,9,46,old,-0.317458457,-2.147986707,-1.222315166,1.067946243,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(14)_OM.jpg.jpg,1,14,34,old,-0.317458457,-2.147986707,-1.222315166,0.039976597,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(18)_YM.jpg.jpg,1,18,24,young,-0.317458457,-2.147986707,-1.222315166,-0.816664774,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(32)_OM.jpg.jpg,1,32,37,old,-0.317458457,-2.147986707,-1.222315166,0.296969009,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(25)_YM.jpg.jpg,1,25,20,young,-0.317458457,-2.147986707,-1.222315166,-1.159321323,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(24)_YM.jpg.jpg,1,24,40,young,-0.317458457,-2.147986707,-1.222315166,0.55396142,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(16)_YM.jpg.jpg,1,16,45,young,-0.317458457,-2.147986707,-1.222315166,0.982282106,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(14)_YM.jpg.jpg,1,14,34,young,-0.317458457,-2.147986707,-1.222315166,0.039976597,3.727272727,25.66666667,-0.291167831,-1.940035162
3,174,25,19,(1)_OM.jpg.jpg,1,1,22,old,-0.317458457,-2.147986707,-1.222315166,-0.987993048,3.727272727,25.66666667,-0.291167831,-1.940035162
4,178,32,36,(13)_OM.jpg.jpg,0,13,30,old,0.235788646,-0.098966292,-0.25798977,-0.302679951,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(5)_YM.jpg.jpg,1,5,52,young,0.235788646,-0.098966292,-0.25798977,1.581931066,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(10)_YM.jpg.jpg,1,10,20,young,0.235788646,-0.098966292,-0.25798977,-1.159321323,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(21)_OM.jpg.jpg,0,21,39,old,0.235788646,-0.098966292,-0.25798977,0.468297283,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(23)_YM.jpg.jpg,1,23,32,young,0.235788646,-0.098966292,-0.25798977,-0.131351677,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(3)_OM.jpg.jpg,1,3,23,old,0.235788646,-0.098966292,-0.25798977,-0.902328911,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(11)_YM.jpg.jpg,1,11,25,young,0.235788646,-0.098966292,-0.25798977,-0.731000637,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(27)_YM.jpg.jpg,1,27,40,young,0.235788646,-0.098966292,-0.25798977,0.55396142,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(9)_OM.jpg.jpg,1,9,46,old,0.235788646,-0.098966292,-0.25798977,1.067946243,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(18)_OM.jpg.jpg,0,18,24,old,0.235788646,-0.098966292,-0.25798977,-0.816664774,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(2)_OM.jpg.jpg,1,2,33,old,0.235788646,-0.098966292,-0.25798977,-0.04568754,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(12)_YM.jpg.jpg,1,12,37,young,0.235788646,-0.098966292,-0.25798977,0.296969009,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(15)_YM.jpg.jpg,1,15,37,young,0.235788646,-0.098966292,-0.25798977,0.296969009,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(12)_OM.jpg.jpg,0,12,37,old,0.235788646,-0.098966292,-0.25798977,0.296969009,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(20)_YM.jpg.jpg,1,20,21,young,0.235788646,-0.098966292,-0.25798977,-1.073657186,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(9)_YM.jpg.jpg,0,9,46,young,0.235788646,-0.098966292,-0.25798977,1.067946243,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(4)_YM.jpg.jpg,1,4,21,young,0.235788646,-0.098966292,-0.25798977,-1.073657186,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(29)_YM.jpg.jpg,1,29,22,young,0.235788646,-0.098966292,-0.25798977,-0.987993048,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(1)_YM.jpg.jpg,0,1,22,young,0.235788646,-0.098966292,-0.25798977,-0.987993048,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(25)_YM.jpg.jpg,1,25,20,young,0.235788646,-0.098966292,-0.25798977,-1.159321323,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(18)_YM.jpg.jpg,0,18,24,young,0.235788646,-0.098966292,-0.25798977,-0.816664774,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(28)_YM.jpg.jpg,1,28,44,young,0.235788646,-0.098966292,-0.25798977,0.896617969,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(2)_YM.jpg.jpg,1,2,33,young,0.235788646,-0.098966292,-0.25798977,-0.04568754,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(24)_YM.jpg.jpg,0,24,40,young,0.235788646,-0.098966292,-0.25798977,0.55396142,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(8)_OM.jpg.jpg,0,8,55,old,0.235788646,-0.098966292,-0.25798977,1.838923477,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(30)_YM.jpg.jpg,1,30,62,young,0.235788646,-0.098966292,-0.25798977,2.438572437,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(26)_YM.jpg.jpg,1,26,29,young,0.235788646,-0.098966292,-0.25798977,-0.388344088,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(7)_OM.jpg.jpg,0,7,50,old,0.235788646,-0.098966292,-0.25798977,1.410602792,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(32)_YM.jpg.jpg,1,32,37,young,0.235788646,-0.098966292,-0.25798977,0.296969009,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(28)_OM.jpg.jpg,1,28,44,old,0.235788646,-0.098966292,-0.25798977,0.896617969,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(7)_YM.jpg.jpg,1,7,50,young,0.235788646,-0.098966292,-0.25798977,1.410602792,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(22)_YM.jpg.jpg,1,22,23,young,0.235788646,-0.098966292,-0.25798977,-0.902328911,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(11)_OM.jpg.jpg,0,11,25,old,0.235788646,-0.098966292,-0.25798977,-0.731000637,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(10)_OM.jpg.jpg,0,10,20,old,0.235788646,-0.098966292,-0.25798977,-1.159321323,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(16)_OM.jpg.jpg,0,16,45,old,0.235788646,-0.098966292,-0.25798977,0.982282106,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(17)_OM.jpg.jpg,1,17,22,old,0.235788646,-0.098966292,-0.25798977,-0.987993048,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(22)_OM.jpg.jpg,1,22,23,old,0.235788646,-0.098966292,-0.25798977,-0.902328911,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(5)_OM.jpg.jpg,0,5,52,old,0.235788646,-0.098966292,-0.25798977,1.581931066,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(16)_YM.jpg.jpg,1,16,45,young,0.235788646,-0.098966292,-0.25798977,0.982282106,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(19)_OM.jpg.jpg,0,19,21,old,0.235788646,-0.098966292,-0.25798977,-1.073657186,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(29)_OM.jpg.jpg,1,29,22,old,0.235788646,-0.098966292,-0.25798977,-0.987993048,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(17)_YM.jpg.jpg,1,17,22,young,0.235788646,-0.098966292,-0.25798977,-0.987993048,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(19)_YM.jpg.jpg,1,19,21,young,0.235788646,-0.098966292,-0.25798977,-1.073657186,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(14)_YM.jpg.jpg,1,14,34,young,0.235788646,-0.098966292,-0.25798977,0.039976597,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(14)_OM.jpg.jpg,0,14,34,old,0.235788646,-0.098966292,-0.25798977,0.039976597,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(13)_YM.jpg.jpg,0,13,30,young,0.235788646,-0.098966292,-0.25798977,-0.302679951,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(20)_OM.jpg.jpg,0,20,21,old,0.235788646,-0.098966292,-0.25798977,-1.073657186,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(8)_YM.jpg.jpg,1,8,55,young,0.235788646,-0.098966292,-0.25798977,1.838923477,3.727272727,40.66666667,-0.291167831,-0.362295723
4,178,32,36,(3)_YM.jpg.jpg,1,3,23,young,0.235788646,-0.098966292,-0.25798977,-0.902328911,3.727272727,40.66666667,-0.291167831,-0.362295723
